userId,movieId,movieName,prediction,trueValue
2107,158966,Captain Fantastic (2016),4.588,3.5395842976007232
2107,3091,Kagemusha (1980),4.577,3.5395842976007232
2106,858,"Godfather, The (1972)",4.345,3.5395842976007232
2106,1221,"Godfather: Part II, The (1974)",4.282,3.5395842976007232
2106,2858,American Beauty (1999),4.204,3.5395842976007232
2106,296,Pulp Fiction (1994),4.199,3.5395842976007232
2106,7361,Eternal Sunshine of the Spotless Mind (2004),4.157,3.5395842976007232
2106,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.126,3.5395842976007232
2106,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.113,3.5395842976007232
2106,1193,One Flew Over the Cuckoo's Nest (1975),4.107,3.5395842976007232
2105,1197,"Princess Bride, The (1987)",4.54,3.5395842976007232
2105,3091,Kagemusha (1980),4.528,3.5395842976007232
2105,50,"Usual Suspects, The (1995)",4.511,3.5395842976007232
2105,214,Before the Rain (Pred dozhdot) (1994),4.507,3.5395842976007232
2105,5952,"Lord of the Rings: The Two Towers, The (2002)",4.458,3.5395842976007232
2105,2324,Life Is Beautiful (La Vita è bella) (1997),4.451,3.5395842976007232
2105,7153,"Lord of the Rings: The Return of the King, The (2003)",4.449,3.5395842976007232
2105,131724,The Jinx: The Life and Deaths of Robert Durst (2015),4.445,3.5395842976007232
2104,163134,Your Name. (2016),4.864,3.5395842976007232
2104,1721,Titanic (1997),4.845,3.5395842976007232
2104,356,Forrest Gump (1994),4.842,3.5395842976007232
2104,7371,Dogville (2003),4.782,3.5395842976007232
2104,527,Schindler's List (1993),4.721,3.5395842976007232
2104,159817,Planet Earth (2006),4.713,3.5395842976007232
2104,1096,Sophie's Choice (1982),4.642,3.5395842976007232
2104,174053,Black Mirror: White Christmas (2014),4.629,3.5395842976007232
4704,163134,Your Name. (2016),4.763,3.5395842976007232
4704,159817,Planet Earth (2006),4.666,3.5395842976007232
4704,7371,Dogville (2003),4.645,3.5395842976007232
4704,86504,Voices from the List (2004),4.602,3.5395842976007232
4704,85179,Summer Wars (Samâ wôzu) (2009),4.546,3.5395842976007232
4704,1,Toy Story (1995),4.538,3.5395842976007232
4704,89774,Warrior (2011),4.506,3.5395842976007232
4704,174053,Black Mirror: White Christmas (2014),4.504,3.5395842976007232
2639,174053,Black Mirror: White Christmas (2014),5.0,3.5395842976007232
2639,3091,Kagemusha (1980),4.985,3.5395842976007232
2639,163134,Your Name. (2016),4.981,3.5395842976007232
2639,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.964,3.5395842976007232
2639,86504,Voices from the List (2004),4.963,3.5395842976007232
2639,214,Before the Rain (Pred dozhdot) (1994),4.961,3.5395842976007232
2639,50,"Usual Suspects, The (1995)",4.959,3.5395842976007232
2639,7371,Dogville (2003),4.936,3.5395842976007232
2638,163134,Your Name. (2016),4.658,3.5395842976007232
2638,86504,Voices from the List (2004),4.597,3.5395842976007232
2638,1197,"Princess Bride, The (1987)",4.588,3.5395842976007232
2638,260,Star Wars: Episode IV - A New Hope (1977),4.536,3.5395842976007232
2638,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.533,3.5395842976007232
2638,159817,Planet Earth (2006),4.532,3.5395842976007232
2638,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.529,3.5395842976007232
2638,174053,Black Mirror: White Christmas (2014),4.459,3.5395842976007232
4935,163134,Your Name. (2016),4.909,3.5395842976007232
4935,7371,Dogville (2003),4.787,3.5395842976007232
4935,86504,Voices from the List (2004),4.73,3.5395842976007232
4935,174053,Black Mirror: White Christmas (2014),4.717,3.5395842976007232
4935,824,Kaspar Hauser (1993),4.703,3.5395842976007232
4935,214,Before the Rain (Pred dozhdot) (1994),4.693,3.5395842976007232
4935,159817,Planet Earth (2006),4.679,3.5395842976007232
4935,3091,Kagemusha (1980),4.656,3.5395842976007232
2635,40815,Harry Potter and the Goblet of Fire (2005),3.629,3.5395842976007232
2635,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),3.496,3.5395842976007232
2635,8368,Harry Potter and the Prisoner of Azkaban (2004),3.395,3.5395842976007232
2635,5816,Harry Potter and the Chamber of Secrets (2002),3.394,3.5395842976007232
2635,69844,Harry Potter and the Half-Blood Prince (2009),3.297,3.5395842976007232
2635,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),3.202,3.5395842976007232
2635,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),3.196,3.5395842976007232
2635,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),3.118,3.5395842976007232
2634,260,Star Wars: Episode IV - A New Hope (1977),5.0,3.5395842976007232
2634,356,Forrest Gump (1994),4.781,3.5395842976007232
2634,163134,Your Name. (2016),4.772,3.5395842976007232
2634,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.767,3.5395842976007232
2634,1262,"Great Escape, The (1963)",4.764,3.5395842976007232
2634,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.757,3.5395842976007232
2634,969,"African Queen, The (1951)",4.747,3.5395842976007232
2634,214,Before the Rain (Pred dozhdot) (1994),4.726,3.5395842976007232
2637,7371,Dogville (2003),4.567,3.5395842976007232
2637,214,Before the Rain (Pred dozhdot) (1994),4.415,3.5395842976007232
2637,32587,Sin City (2005),4.399,3.5395842976007232
2637,1041,Secrets & Lies (1996),4.369,3.5395842976007232
2637,1263,"Deer Hunter, The (1978)",4.369,3.5395842976007232
2637,8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),4.348,3.5395842976007232
2637,1234,"Sting, The (1973)",4.343,3.5395842976007232
2637,1357,Shine (1996),4.339,3.5395842976007232
2636,1244,Manhattan (1979),4.518,3.5395842976007232
2636,3503,Solaris (Solyaris) (1972),4.464,3.5395842976007232
2636,930,Notorious (1946),4.44,3.5395842976007232
2636,7669,Pride and Prejudice (1995),4.43,3.5395842976007232
2636,3030,Yojimbo (1961),4.419,3.5395842976007232
2636,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.414,3.5395842976007232
2636,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),4.407,3.5395842976007232
2636,2064,Roger & Me (1989),4.404,3.5395842976007232
2631,923,Citizen Kane (1941),4.643,3.5395842976007232
2631,296,Pulp Fiction (1994),4.627,3.5395842976007232
2631,1244,Manhattan (1979),4.606,3.5395842976007232
2631,1258,"Shining, The (1980)",4.529,3.5395842976007232
2631,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.517,3.5395842976007232
2631,608,Fargo (1996),4.498,3.5395842976007232
2631,1952,Midnight Cowboy (1969),4.498,3.5395842976007232
2631,1230,Annie Hall (1977),4.496,3.5395842976007232
2630,163134,Your Name. (2016),4.76,3.5395842976007232
2630,318,"Shawshank Redemption, The (1994)",4.724,3.5395842976007232
2630,527,Schindler's List (1993),4.713,3.5395842976007232
2630,356,Forrest Gump (1994),4.674,3.5395842976007232
2630,1197,"Princess Bride, The (1987)",4.622,3.5395842976007232
2630,159817,Planet Earth (2006),4.621,3.5395842976007232
2630,678,Some Folks Call It a Sling Blade (1993),4.609,3.5395842976007232
2630,214,Before the Rain (Pred dozhdot) (1994),4.608,3.5395842976007232
2633,174053,Black Mirror: White Christmas (2014),3.889,3.5395842976007232
2633,214,Before the Rain (Pred dozhdot) (1994),3.887,3.5395842976007232
2633,3091,Kagemusha (1980),3.869,3.5395842976007232
2633,7371,Dogville (2003),3.867,3.5395842976007232
2633,55908,"Man from Earth, The (2007)",3.8,3.5395842976007232
2633,3022,"General, The (1926)",3.794,3.5395842976007232
2633,86504,Voices from the List (2004),3.786,3.5395842976007232
2633,163134,Your Name. (2016),3.783,3.5395842976007232
2632,7371,Dogville (2003),4.575,3.5395842976007232
2632,163134,Your Name. (2016),4.441,3.5395842976007232
2632,86504,Voices from the List (2004),4.383,3.5395842976007232
2632,174053,Black Mirror: White Christmas (2014),4.309,3.5395842976007232
2632,6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",4.303,3.5395842976007232
2632,26150,Andrei Rublev (Andrey Rublyov) (1969),4.262,3.5395842976007232
2632,55908,"Man from Earth, The (2007)",4.249,3.5395842976007232
2632,7234,"Strada, La (1954)",4.245,3.5395842976007232
4870,527,Schindler's List (1993),4.842,3.5395842976007232
4870,79132,Inception (2010),4.801,3.5395842976007232
4870,7371,Dogville (2003),4.775,3.5395842976007232
4870,318,"Shawshank Redemption, The (1994)",4.701,3.5395842976007232
4870,33166,Crash (2004),4.686,3.5395842976007232
4870,2324,Life Is Beautiful (La Vita è bella) (1997),4.676,3.5395842976007232
4870,50,"Usual Suspects, The (1995)",4.66,3.5395842976007232
4870,1704,Good Will Hunting (1997),4.648,3.5395842976007232
4672,7371,Dogville (2003),4.07,3.5395842976007232
4672,174053,Black Mirror: White Christmas (2014),4.058,3.5395842976007232
4672,163134,Your Name. (2016),4.018,3.5395842976007232
4672,3022,"General, The (1926)",3.953,3.5395842976007232
4672,6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",3.933,3.5395842976007232
4672,60161,Futurama: The Beast with a Billion Backs (2008),3.924,3.5395842976007232
4672,2502,Office Space (1999),3.912,3.5395842976007232
4672,55908,"Man from Earth, The (2007)",3.901,3.5395842976007232
3527,3091,Kagemusha (1980),4.327,3.5395842976007232
3527,214,Before the Rain (Pred dozhdot) (1994),4.318,3.5395842976007232
3527,174053,Black Mirror: White Christmas (2014),4.291,3.5395842976007232
3527,163134,Your Name. (2016),4.264,3.5395842976007232
3527,7371,Dogville (2003),4.22,3.5395842976007232
3527,86504,Voices from the List (2004),4.22,3.5395842976007232
3527,1354,Breaking the Waves (1996),4.218,3.5395842976007232
3527,55908,"Man from Earth, The (2007)",4.214,3.5395842976007232
1560,5952,"Lord of the Rings: The Two Towers, The (2002)",4.213,3.5395842976007232
1560,7153,"Lord of the Rings: The Return of the King, The (2003)",4.161,3.5395842976007232
1560,174053,Black Mirror: White Christmas (2014),4.116,3.5395842976007232
1560,214,Before the Rain (Pred dozhdot) (1994),4.111,3.5395842976007232
1560,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.096,3.5395842976007232
1560,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.088,3.5395842976007232
1560,858,"Godfather, The (1972)",4.073,3.5395842976007232
1560,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.072,3.5395842976007232
3438,7371,Dogville (2003),4.143,3.5395842976007232
3438,163134,Your Name. (2016),4.127,3.5395842976007232
3438,174053,Black Mirror: White Christmas (2014),3.992,3.5395842976007232
3438,527,Schindler's List (1993),3.992,3.5395842976007232
3438,2324,Life Is Beautiful (La Vita è bella) (1997),3.991,3.5395842976007232
3438,1203,12 Angry Men (1957),3.988,3.5395842976007232
3438,5690,Grave of the Fireflies (Hotaru no haka) (1988),3.98,3.5395842976007232
3438,214,Before the Rain (Pred dozhdot) (1994),3.941,3.5395842976007232
1241,1721,Titanic (1997),4.984,3.5395842976007232
1241,163134,Your Name. (2016),4.541,3.5395842976007232
1241,7371,Dogville (2003),4.464,3.5395842976007232
1241,17,Sense and Sensibility (1995),4.445,3.5395842976007232
1241,527,Schindler's List (1993),4.426,3.5395842976007232
1241,62,Mr. Holland's Opus (1995),4.367,3.5395842976007232
1241,88810,"Help, The (2011)",4.348,3.5395842976007232
1241,159817,Planet Earth (2006),4.326,3.5395842976007232
4936,163134,Your Name. (2016),4.727,3.5395842976007232
4936,174053,Black Mirror: White Christmas (2014),4.516,3.5395842976007232
4936,2502,Office Space (1999),4.51,3.5395842976007232
4936,1354,Breaking the Waves (1996),4.497,3.5395842976007232
4936,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.483,3.5395842976007232
4936,2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",4.479,3.5395842976007232
4936,6679,Revolution OS (2001),4.479,3.5395842976007232
4936,1653,Gattaca (1997),4.451,3.5395842976007232
878,163134,Your Name. (2016),4.557,3.5395842976007232
878,214,Before the Rain (Pred dozhdot) (1994),4.461,3.5395842976007232
878,3091,Kagemusha (1980),4.445,3.5395842976007232
878,174053,Black Mirror: White Christmas (2014),4.443,3.5395842976007232
878,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.429,3.5395842976007232
878,86504,Voices from the List (2004),4.423,3.5395842976007232
878,159817,Planet Earth (2006),4.381,3.5395842976007232
878,1354,Breaking the Waves (1996),4.37,3.5395842976007232
1240,69844,Harry Potter and the Half-Blood Prince (2009),5.0,3.5395842976007232
1240,2572,10 Things I Hate About You (1999),5.0,3.5395842976007232
1240,40815,Harry Potter and the Goblet of Fire (2005),4.906,3.5395842976007232
1240,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),4.842,3.5395842976007232
1240,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),4.826,3.5395842976007232
1240,7669,Pride and Prejudice (1995),4.771,3.5395842976007232
1240,104374,About Time (2013),4.726,3.5395842976007232
1240,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),4.689,3.5395842976007232
876,163134,Your Name. (2016),4.408,3.5395842976007232
876,79132,Inception (2010),4.405,3.5395842976007232
876,58559,"Dark Knight, The (2008)",4.359,3.5395842976007232
876,678,Some Folks Call It a Sling Blade (1993),4.304,3.5395842976007232
876,7371,Dogville (2003),4.3,3.5395842976007232
876,86504,Voices from the List (2004),4.3,3.5395842976007232
876,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.283,3.5395842976007232
876,174053,Black Mirror: White Christmas (2014),4.274,3.5395842976007232
877,527,Schindler's List (1993),5.0,3.5395842976007232
877,40629,Pride & Prejudice (2005),5.0,3.5395842976007232
877,159817,Planet Earth (2006),5.0,3.5395842976007232
877,131724,The Jinx: The Life and Deaths of Robert Durst (2015),5.0,3.5395842976007232
877,2859,Stop Making Sense (1984),5.0,3.5395842976007232
877,3091,Kagemusha (1980),4.994,3.5395842976007232
877,2028,Saving Private Ryan (1998),4.991,3.5395842976007232
877,1097,E.T. the Extra-Terrestrial (1982),4.989,3.5395842976007232
874,104374,About Time (2013),4.22,3.5395842976007232
874,159817,Planet Earth (2006),4.214,3.5395842976007232
874,326,To Live (Huozhe) (1994),4.141,3.5395842976007232
874,174053,Black Mirror: White Christmas (2014),4.121,3.5395842976007232
874,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.046,3.5395842976007232
874,1035,"Sound of Music, The (1965)",4.038,3.5395842976007232
874,824,Kaspar Hauser (1993),4.032,3.5395842976007232
874,134170,Kung Fury (2015),4.013,3.5395842976007232
875,214,Before the Rain (Pred dozhdot) (1994),4.711,3.5395842976007232
875,527,Schindler's List (1993),4.693,3.5395842976007232
875,3091,Kagemusha (1980),4.686,3.5395842976007232
875,174053,Black Mirror: White Christmas (2014),4.683,3.5395842976007232
875,2858,American Beauty (1999),4.641,3.5395842976007232
875,86504,Voices from the List (2004),4.639,3.5395842976007232
875,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.627,3.5395842976007232
875,7371,Dogville (2003),4.621,3.5395842976007232
872,174053,Black Mirror: White Christmas (2014),4.617,3.5395842976007232
872,163134,Your Name. (2016),4.594,3.5395842976007232
872,3091,Kagemusha (1980),4.572,3.5395842976007232
872,170705,Band of Brothers (2001),4.571,3.5395842976007232
872,55908,"Man from Earth, The (2007)",4.571,3.5395842976007232
872,7371,Dogville (2003),4.555,3.5395842976007232
872,214,Before the Rain (Pred dozhdot) (1994),4.549,3.5395842976007232
872,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.538,3.5395842976007232
1243,527,Schindler's List (1993),4.939,3.5395842976007232
1243,79132,Inception (2010),4.796,3.5395842976007232
1243,2028,Saving Private Ryan (1998),4.69,3.5395842976007232
1243,1148,Wallace & Gromit: The Wrong Trousers (1993),4.689,3.5395842976007232
1243,318,"Shawshank Redemption, The (1994)",4.679,3.5395842976007232
1243,356,Forrest Gump (1994),4.669,3.5395842976007232
1243,131724,The Jinx: The Life and Deaths of Robert Durst (2015),4.643,3.5395842976007232
1243,1704,Good Will Hunting (1997),4.638,3.5395842976007232
870,527,Schindler's List (1993),4.442,3.5395842976007232
870,50,"Usual Suspects, The (1995)",4.039,3.5395842976007232
870,4995,"Beautiful Mind, A (2001)",4.018,3.5395842976007232
870,2028,Saving Private Ryan (1998),3.974,3.5395842976007232
870,79132,Inception (2010),3.941,3.5395842976007232
870,33166,Crash (2004),3.9,3.5395842976007232
870,5995,"Pianist, The (2002)",3.897,3.5395842976007232
870,1221,"Godfather: Part II, The (1974)",3.891,3.5395842976007232
871,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,3.5395842976007232
871,68954,Up (2009),5.0,3.5395842976007232
871,78499,Toy Story 3 (2010),5.0,3.5395842976007232
871,79132,Inception (2010),5.0,3.5395842976007232
871,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),5.0,3.5395842976007232
871,174053,Black Mirror: White Christmas (2014),5.0,3.5395842976007232
871,159817,Planet Earth (2006),5.0,3.5395842976007232
871,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",5.0,3.5395842976007232
2037,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),4.935,3.5395842976007232
2037,1232,Stalker (1979),4.849,3.5395842976007232
2037,214,Before the Rain (Pred dozhdot) (1994),4.824,3.5395842976007232
2037,1212,"Third Man, The (1949)",4.809,3.5395842976007232
2037,3030,Yojimbo (1961),4.795,3.5395842976007232
2037,69844,Harry Potter and the Half-Blood Prince (2009),4.773,3.5395842976007232
2037,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),4.769,3.5395842976007232
2037,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),4.765,3.5395842976007232
2036,3091,Kagemusha (1980),3.845,3.5395842976007232
2036,214,Before the Rain (Pred dozhdot) (1994),3.829,3.5395842976007232
2036,3022,"General, The (1926)",3.826,3.5395842976007232
2036,174053,Black Mirror: White Christmas (2014),3.82,3.5395842976007232
2036,6669,Ikiru (1952),3.75,3.5395842976007232
2036,924,2001: A Space Odyssey (1968),3.75,3.5395842976007232
2036,170705,Band of Brothers (2001),3.742,3.5395842976007232
2036,7234,"Strada, La (1954)",3.741,3.5395842976007232
2035,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),4.703,3.5395842976007232
2035,86504,Voices from the List (2004),4.701,3.5395842976007232
2035,7361,Eternal Sunshine of the Spotless Mind (2004),4.683,3.5395842976007232
2035,131724,The Jinx: The Life and Deaths of Robert Durst (2015),4.662,3.5395842976007232
2035,55908,"Man from Earth, The (2007)",4.647,3.5395842976007232
2035,159817,Planet Earth (2006),4.646,3.5395842976007232
2035,3265,Hard-Boiled (Lat sau san taam) (1992),4.632,3.5395842976007232
2035,326,To Live (Huozhe) (1994),4.595,3.5395842976007232
1242,1223,"Grand Day Out with Wallace and Gromit, A (1989)",5.0,3.5395842976007232
1242,3022,"General, The (1926)",5.0,3.5395842976007232
1242,3077,42 Up (1998),5.0,3.5395842976007232
1242,85736,BURN-E (2008),5.0,3.5395842976007232
1242,3741,Badlands (1973),5.0,3.5395842976007232
1242,104374,About Time (2013),5.0,3.5395842976007232
1242,1269,Arsenic and Old Lace (1944),5.0,3.5395842976007232
1242,5319,Nine Queens (Nueve reinas) (2000),5.0,3.5395842976007232
2033,3091,Kagemusha (1980),4.21,3.5395842976007232
2033,7371,Dogville (2003),4.163,3.5395842976007232
2033,214,Before the Rain (Pred dozhdot) (1994),4.138,3.5395842976007232
2033,527,Schindler's List (1993),4.134,3.5395842976007232
2033,5878,Talk to Her (Hable con Ella) (2002),4.127,3.5395842976007232
2033,7234,"Strada, La (1954)",4.125,3.5395842976007232
2033,858,"Godfather, The (1972)",4.124,3.5395842976007232
2033,926,All About Eve (1950),4.123,3.5395842976007232
2032,7371,Dogville (2003),4.469,3.5395842976007232
2032,214,Before the Rain (Pred dozhdot) (1994),4.462,3.5395842976007232
2032,5690,Grave of the Fireflies (Hotaru no haka) (1988),4.441,3.5395842976007232
2032,3091,Kagemusha (1980),4.433,3.5395842976007232
2032,159817,Planet Earth (2006),4.413,3.5395842976007232
2032,3462,Modern Times (1936),4.402,3.5395842976007232
2032,1148,Wallace & Gromit: The Wrong Trousers (1993),4.401,3.5395842976007232
2032,527,Schindler's List (1993),4.397,3.5395842976007232
2031,50,"Usual Suspects, The (1995)",4.452,3.5395842976007232
2031,527,Schindler's List (1993),4.327,3.5395842976007232
2031,3091,Kagemusha (1980),4.322,3.5395842976007232
2031,858,"Godfather, The (1972)",4.284,3.5395842976007232
2031,318,"Shawshank Redemption, The (1994)",4.279,3.5395842976007232
2031,1221,"Godfather: Part II, The (1974)",4.244,3.5395842976007232
2031,58559,"Dark Knight, The (2008)",4.235,3.5395842976007232
2031,47,Seven (a.k.a. Se7en) (1995),4.226,3.5395842976007232
2030,79132,Inception (2010),4.266,3.5395842976007232
2030,356,Forrest Gump (1994),4.232,3.5395842976007232
2030,163134,Your Name. (2016),4.221,3.5395842976007232
2030,7371,Dogville (2003),4.194,3.5395842976007232
2030,174053,Black Mirror: White Christmas (2014),4.118,3.5395842976007232
2030,678,Some Folks Call It a Sling Blade (1993),4.068,3.5395842976007232
2030,824,Kaspar Hauser (1993),4.052,3.5395842976007232
2030,2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",4.023,3.5395842976007232
9,174053,Black Mirror: White Christmas (2014),4.629,3.5395842976007232
9,3091,Kagemusha (1980),4.607,3.5395842976007232
9,7371,Dogville (2003),4.604,3.5395842976007232
9,3022,"General, The (1926)",4.579,3.5395842976007232
9,527,Schindler's List (1993),4.573,3.5395842976007232
9,318,"Shawshank Redemption, The (1994)",4.566,3.5395842976007232
9,50,"Usual Suspects, The (1995)",4.538,3.5395842976007232
9,593,"Silence of the Lambs, The (1991)",4.525,3.5395842976007232
1245,174053,Black Mirror: White Christmas (2014),4.51,3.5395842976007232
1245,214,Before the Rain (Pred dozhdot) (1994),4.397,3.5395842976007232
1245,1221,"Godfather: Part II, The (1974)",4.396,3.5395842976007232
1245,3091,Kagemusha (1980),4.391,3.5395842976007232
1245,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.391,3.5395842976007232
1245,2905,Sanjuro (Tsubaki Sanjûrô) (1962),4.361,3.5395842976007232
1245,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",4.323,3.5395842976007232
1245,104374,About Time (2013),4.321,3.5395842976007232
4598,163134,Your Name. (2016),4.896,3.5395842976007232
4598,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.826,3.5395842976007232
4598,7234,"Strada, La (1954)",4.806,3.5395842976007232
4598,7371,Dogville (2003),4.805,3.5395842976007232
4598,86504,Voices from the List (2004),4.804,3.5395842976007232
4598,174053,Black Mirror: White Christmas (2014),4.791,3.5395842976007232
4598,1354,Breaking the Waves (1996),4.767,3.5395842976007232
4598,214,Before the Rain (Pred dozhdot) (1994),4.762,3.5395842976007232
4599,1221,"Godfather: Part II, The (1974)",4.226,3.5395842976007232
4599,163134,Your Name. (2016),4.221,3.5395842976007232
4599,527,Schindler's List (1993),4.158,3.5395842976007232
4599,858,"Godfather, The (1972)",4.153,3.5395842976007232
4599,214,Before the Rain (Pred dozhdot) (1994),4.141,3.5395842976007232
4599,318,"Shawshank Redemption, The (1994)",4.105,3.5395842976007232
4599,174053,Black Mirror: White Christmas (2014),4.104,3.5395842976007232
4599,86504,Voices from the List (2004),4.088,3.5395842976007232
4840,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0,3.5395842976007232
4840,5952,"Lord of the Rings: The Two Towers, The (2002)",5.0,3.5395842976007232
4840,7153,"Lord of the Rings: The Return of the King, The (2003)",5.0,3.5395842976007232
4840,527,Schindler's List (1993),4.988,3.5395842976007232
4840,260,Star Wars: Episode IV - A New Hope (1977),4.948,3.5395842976007232
4840,159817,Planet Earth (2006),4.935,3.5395842976007232
4840,858,"Godfather, The (1972)",4.925,3.5395842976007232
4840,174053,Black Mirror: White Christmas (2014),4.921,3.5395842976007232
3483,163134,Your Name. (2016),4.482,3.5395842976007232
3483,2324,Life Is Beautiful (La Vita è bella) (1997),4.48,3.5395842976007232
3483,2028,Saving Private Ryan (1998),4.477,3.5395842976007232
3483,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),4.472,3.5395842976007232
3483,7371,Dogville (2003),4.437,3.5395842976007232
3483,1148,Wallace & Gromit: The Wrong Trousers (1993),4.435,3.5395842976007232
3483,5690,Grave of the Fireflies (Hotaru no haka) (1988),4.433,3.5395842976007232
3483,1704,Good Will Hunting (1997),4.41,3.5395842976007232
2039,78499,Toy Story 3 (2010),5.0,3.5395842976007232
2039,1101,Top Gun (1986),4.972,3.5395842976007232
2039,318,"Shawshank Redemption, The (1994)",4.875,3.5395842976007232
2039,1036,Die Hard (1988),4.871,3.5395842976007232
2039,1197,"Princess Bride, The (1987)",4.87,3.5395842976007232
2039,1610,"Hunt for Red October, The (1990)",4.807,3.5395842976007232
2039,1262,"Great Escape, The (1963)",4.794,3.5395842976007232
2039,8360,Shrek 2 (2004),4.771,3.5395842976007232
1244,527,Schindler's List (1993),4.573,3.5395842976007232
1244,163134,Your Name. (2016),4.458,3.5395842976007232
1244,318,"Shawshank Redemption, The (1994)",4.432,3.5395842976007232
1244,7371,Dogville (2003),4.379,3.5395842976007232
1244,356,Forrest Gump (1994),4.371,3.5395842976007232
1244,3091,Kagemusha (1980),4.37,3.5395842976007232
1244,174053,Black Mirror: White Christmas (2014),4.334,3.5395842976007232
1244,159817,Planet Earth (2006),4.32,3.5395842976007232
890,7371,Dogville (2003),4.218,3.5395842976007232
890,163134,Your Name. (2016),4.194,3.5395842976007232
890,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),4.172,3.5395842976007232
890,214,Before the Rain (Pred dozhdot) (1994),4.075,3.5395842976007232
890,159817,Planet Earth (2006),4.075,3.5395842976007232
890,174053,Black Mirror: White Christmas (2014),4.058,3.5395842976007232
890,5690,Grave of the Fireflies (Hotaru no haka) (1988),4.057,3.5395842976007232
890,78499,Toy Story 3 (2010),4.02,3.5395842976007232
891,527,Schindler's List (1993),4.457,3.5395842976007232
891,858,"Godfather, The (1972)",4.452,3.5395842976007232
891,163134,Your Name. (2016),4.447,3.5395842976007232
891,174053,Black Mirror: White Christmas (2014),4.443,3.5395842976007232
891,50,"Usual Suspects, The (1995)",4.441,3.5395842976007232
891,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.4,3.5395842976007232
891,318,"Shawshank Redemption, The (1994)",4.394,3.5395842976007232
891,79132,Inception (2010),4.383,3.5395842976007232
892,3022,"General, The (1926)",4.921,3.5395842976007232
892,318,"Shawshank Redemption, The (1994)",4.911,3.5395842976007232
892,3091,Kagemusha (1980),4.906,3.5395842976007232
892,174053,Black Mirror: White Christmas (2014),4.896,3.5395842976007232
892,214,Before the Rain (Pred dozhdot) (1994),4.871,3.5395842976007232
892,527,Schindler's List (1993),4.857,3.5395842976007232
892,7371,Dogville (2003),4.838,3.5395842976007232
892,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.795,3.5395842976007232
893,163134,Your Name. (2016),5.0,3.5395842976007232
893,79132,Inception (2010),4.977,3.5395842976007232
893,214,Before the Rain (Pred dozhdot) (1994),4.921,3.5395842976007232
893,86504,Voices from the List (2004),4.891,3.5395842976007232
893,174053,Black Mirror: White Christmas (2014),4.873,3.5395842976007232
893,1354,Breaking the Waves (1996),4.862,3.5395842976007232
